# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSJT
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:15:09
# Original Data Points: 1699
# Sampled Data Points (5-sec intervals): 1699
# Time Range: 0 - 12800 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
4431,37008,400.6,371,199,0,979,979,9091,2191,1410,0.647,0.0
4441,37008,401.7,371,199,0,979,979,9089,2189,1410,0.647,0.0
4451,37008,402.7,371,199,0,980,979,9087,2187,1410,0.647,0.0
4461,37008,403.7,371,199,0,980,979,9085,2185,1410,0.647,0.0
4471,37008,404.8,371,199,0,980,979,9083,2183,1410,0.647,0.0
4481,37008,405.8,371,199,0,980,979,9082,2182,1410,0.647,0.0
4491,37008,406.8,371,199,0,980,979,9080,2180,1410,0.647,0.0
4501,37008,407.9,371,199,0,980,979,9078,2178,1410,0.647,0.0
4511,37008,408.9,371,199,0,980,979,9076,2176,1410,0.647,0.0
4521,37008,409.9,371,199,0,980,979,9074,2174,1410,0.647,0.0
4531,37008,411.0,371,199,0,980,979,9072,2172,1410,0.647,0.0
4541,37008,412.0,371,199,0,980,979,9070,2170,1410,0.647,0.0
4551,37008,413.0,371,199,0,980,979,9068,2168,1411,0.647,0.0
4561,37008,414.0,371,199,0,980,979,9066,2166,1411,0.647,0.0
4571,37008,415.1,371,199,0,980,979,9064,2164,1411,0.647,0.0
4581,37008,416.1,371,199,0,980,979,9062,2162,1411,0.647,0.0
4591,37008,417.1,371,199,0,980,979,9060,2160,1411,0.647,0.0
4601,37008,418.2,371,199,0,980,979,9058,2158,1411,0.647,0.0
4611,37008,419.2,371,199,0,980,979,9056,2156,1411,0.647,0.0
4621,37008,420.2,371,199,0,980,979,9054,2154,1411,0.647,0.0
4631,37008,421.3,371,199,0,980,979,9052,2152,1411,0.647,0.0
4641,37008,422.3,371,199,0,980,979,9050,2150,1411,0.647,0.0
4651,37008,423.3,371,199,0,980,979,9048,2148,1411,0.647,0.0
4661,37008,424.4,371,199,0,980,979,9046,2146,1411,0.647,0.0
4671,37008,425.4,371,199,0,980,979,9044,2144,1411,0.647,0.0
4681,37008,426.4,371,199,0,980,979,9042,2142,1411,0.647,0.0
4691,37008,427.4,371,199,0,980,979,9040,2140,1411,0.647,0.0
4701,37008,428.5,371,199,0,980,979,9038,2138,1411,0.647,0.0
4711,37008,429.5,371,199,0,980,979,9036,2136,1411,0.647,0.0
4721,37008,430.5,371,199,0,980,979,9035,2135,1411,0.647,0.0
4731,37008,431.6,371,199,0,980,979,9033,2133,1411,0.647,0.0
4741,37008,432.6,371,199,0,980,979,9031,2131,1411,0.647,0.0
4751,37008,433.6,371,199,0,980,979,9029,2129,1411,0.647,0.0
4761,37008,434.7,371,199,0,980,979,9027,2127,1411,0.647,0.0
4771,37008,435.7,371,199,0,980,979,9025,2125,1411,0.648,0.0
4781,37008,436.7,371,199,0,980,979,9023,2123,1411,0.648,0.0
4791,37008,437.8,371,199,0,980,979,9021,2121,1411,0.648,0.0
4801,37008,438.8,371,199,0,980,979,9019,2119,1411,0.648,0.0
4811,37008,439.8,371,199,0,980,979,9017,2117,1411,0.648,0.0
4821,37008,440.9,371,199,0,980,979,9015,2115,1411,0.648,0.0
4831,37008,441.9,371,199,0,980,979,9013,2113,1411,0.648,0.0
4841,37008,442.9,371,199,0,980,979,9011,2111,1411,0.648,0.0
4851,37008,444.0,371,199,0,980,979,9009,2109,1411,0.648,0.0
4861,37008,445.0,372,199,0,980,979,9007,2107,1411,0.648,0.0
4871,37008,446.0,372,199,0,980,979,9005,2105,1411,0.648,0.0
4881,37008,447.0,372,199,0,980,979,9003,2103,1411,0.648,0.0
4891,37008,448.1,372,199,0,980,979,9001,2101,1411,0.648,0.0
4901,37008,449.1,372,199,0,980,979,8999,2099,1411,0.648,0.0
4911,37008,450.1,372,199,0,980,979,8997,2097,1411,0.648,0.0
4921,37008,451.2,372,199,0,980,979,8995,2095,1411,0.648,0.0
4931,37008,452.2,372,199,0,980,979,8993,2093,1411,0.648,0.0
4941,37008,453.2,372,199,0,980,979,8991,2091,1411,0.648,0.0
4951,37008,454.3,372,199,0,980,979,8989,2089,1411,0.648,0.0
4961,37008,455.3,372,199,0,980,979,8987,2087,1411,0.648,0.0
4971,37008,456.3,372,199,0,980,979,8986,2086,1411,0.648,0.0
4981,37008,457.4,372,199,0,980,979,8984,2084,1411,0.648,0.0
4991,37008,458.4,372,199,0,980,979,8982,2082,1411,0.648,0.0
5001,37008,459.4,372,199,0,980,979,8980,2080,1411,0.648,0.0
5011,37008,460.5,372,199,0,980,979,8978,2078,1411,0.648,0.0
5021,37008,461.5,372,199,0,980,979,8976,2076,1411,0.648,0.0
5031,37008,462.5,372,199,0,980,979,8974,2074,1411,0.648,0.0
5041,37008,463.6,372,199,0,980,979,8972,2072,1411,0.648,0.0
5051,37008,464.6,372,199,0,980,979,8970,2070,1411,0.648,0.0
5061,37008,465.6,372,199,0,980,979,8968,2068,1411,0.648,0.0
5071,37008,466.7,372,199,0,980,979,8966,2066,1411,0.648,0.0
5081,37008,467.7,372,199,0,980,979,8964,2064,1411,0.648,0.0
5091,37008,468.7,372,199,0,980,979,8962,2062,1411,0.648,0.0
5101,37008,469.8,372,199,0,980,979,8960,2060,1411,0.648,0.0
5111,37008,470.8,372,199,0,980,979,8958,2058,1411,0.648,0.0
5121,37008,471.8,372,199,0,980,979,8956,2056,1411,0.648,0.0
5131,37008,472.9,372,199,0,980,979,8954,2054,1411,0.648,0.0
5141,37008,473.9,372,199,0,980,979,8952,2052,1411,0.648,0.0
5151,37008,474.9,372,199,0,980,979,8950,2050,1411,0.648,0.0
5161,37008,476.0,372,199,0,980,979,8948,2048,1411,0.649,0.0
5171,37008,477.0,372,199,0,980,979,8946,2046,1411,0.649,0.0
5181,37008,478.0,372,199,0,980,979,8944,2044,1411,0.649,0.0
5191,37008,479.1,372,199,0,980,979,8942,2042,1411,0.649,0.0
5201,37008,480.1,372,199,0,980,979,8940,2040,1411,0.649,0.0
5211,37008,481.1,372,199,0,980,979,8939,2039,1411,0.649,0.0
5221,37008,482.2,372,199,0,980,979,8937,2037,1411,0.649,0.0
5231,37008,483.2,372,199,0,980,979,8935,2035,1411,0.649,0.0
5241,37008,484.2,372,199,0,980,979,8933,2033,1411,0.649,0.0
5251,37008,485.3,372,199,0,980,979,8931,2031,1411,0.649,0.0
5261,37008,486.3,372,199,0,980,979,8929,2029,1411,0.649,0.0
5271,37008,487.3,372,199,0,980,979,8927,2027,1411,0.649,0.0
5281,37008,488.4,372,199,0,980,979,8925,2025,1411,0.649,0.0
5291,37008,489.4,372,199,0,980,979,8923,2023,1411,0.649,0.0
5301,37008,490.4,372,199,0,980,979,8921,2021,1411,0.649,0.0
5311,37008,491.5,372,199,0,980,979,8919,2019,1411,0.649,0.0
5321,37008,492.5,372,199,0,980,979,8917,2017,1411,0.649,0.0
5331,37008,493.5,372,199,0,980,979,8915,2015,1411,0.649,0.0
5341,37008,494.6,372,199,0,980,979,8913,2013,1411,0.649,0.0
5351,37008,495.6,372,199,0,980,979,8911,2011,1411,0.649,0.0
5361,37008,496.6,372,199,0,980,979,8909,2009,1411,0.649,0.0
5371,37008,497.7,372,199,0,980,979,8907,2007,1411,0.649,0.0
5381,37008,498.7,372,199,0,980,979,8905,2005,1411,0.649,0.0
5391,37008,499.7,372,199,0,980,979,8903,2003,1411,0.649,0.0
5401,37008,500.8,372,199,0,980,979,8901,2001,1411,0.649,0.0
5411,37008,501.8,372,199,0,980,979,8899,1999,1411,0.649,0.0
5421,37008,502.8,372,199,0,980,979,8897,1997,1411,0.649,0.0
5431,37008,503.9,372,199,0,980,979,8895,1995,1411,0.649,0.0
5441,37008,504.9,372,199,0,980,979,8893,1993,1411,0.649,0.0
5451,37008,505.9,372,199,0,980,979,8891,1991,1411,0.649,0.0
5461,37008,507.0,372,199,0,980,979,8890,1990,1411,0.649,0.0
5471,37008,508.0,372,199,0,980,979,8888,1988,1411,0.649,0.0
5481,37008,509.0,372,200,0,980,979,8886,1986,1411,0.649,0.0
5491,37008,510.1,372,200,0,980,979,8884,1984,1411,0.649,0.0
5501,37008,511.1,372,200,0,980,979,8882,1982,1411,0.649,0.0
5511,37008,512.1,372,200,0,980,979,8880,1980,1411,0.649,0.0
5521,37008,513.2,372,200,0,980,979,8878,1978,1411,0.649,0.0
5531,37008,514.2,372,200,0,980,979,8876,1976,1411,0.649,0.0
5541,37008,515.3,373,200,0,980,979,8874,1974,1411,0.649,0.0
5551,37008,516.3,373,200,0,980,979,8872,1972,1411,0.65,0.0
5561,37008,517.3,373,200,0,980,979,8870,1970,1411,0.65,0.0
5571,37008,518.4,373,200,0,980,979,8868,1968,1411,0.65,0.0
5581,37008,519.4,373,200,0,980,979,8866,1966,1411,0.65,0.0
5591,37008,520.4,373,200,0,980,979,8864,1964,1411,0.65,0.0
5601,37008,521.5,373,200,0,980,979,8862,1962,1411,0.65,0.0
5611,37008,522.5,373,200,0,980,979,8860,1960,1411,0.65,0.0
5621,37008,523.5,373,200,0,980,979,8858,1958,1411,0.65,0.0
5631,37008,524.6,373,200,0,980,979,8856,1956,1411,0.65,0.0
5641,37008,525.6,373,200,0,980,979,8854,1954,1411,0.65,0.0
5651,37008,526.6,373,200,0,980,979,8852,1952,1411,0.65,0.0
5661,37008,527.7,373,200,0,980,979,8850,1950,1411,0.65,0.0
5671,37008,528.7,373,200,0,980,979,8848,1948,1411,0.65,0.0
5681,37008,529.7,373,200,0,980,979,8846,1946,1411,0.65,0.0
5691,37008,530.8,373,200,0,980,979,8844,1944,1411,0.65,0.0
5701,37008,531.8,373,200,0,980,979,8843,1943,1411,0.65,0.0
5711,37008,532.9,373,200,0,980,979,8841,1941,1411,0.65,0.0
5721,37008,533.9,373,200,0,980,979,8839,1939,1411,0.65,0.0
5731,37008,534.9,373,200,0,980,979,8837,1937,1411,0.65,0.0
5741,37008,536.0,373,200,0,980,979,8835,1935,1411,0.65,0.0
5751,37008,537.0,373,200,0,980,979,8833,1933,1411,0.65,0.0
5761,37008,538.0,373,200,0,980,979,8831,1931,1411,0.65,0.0
5771,37008,539.1,373,200,0,980,979,8829,1929,1411,0.65,0.0
5781,37008,540.1,373,200,0,980,979,8827,1927,1411,0.65,0.0
5791,37008,541.1,373,200,0,980,979,8825,1925,1411,0.65,0.0
5801,37008,542.2,373,200,0,980,979,8823,1923,1411,0.65,0.0
5811,37008,543.2,373,200,0,980,979,8821,1921,1411,0.65,0.0
5821,37008,544.2,373,200,0,980,979,8819,1919,1411,0.65,0.0
5831,37008,545.3,373,200,0,980,979,8817,1917,1411,0.65,0.0
5841,37008,546.3,373,200,0,980,979,8815,1915,1411,0.65,0.0
5851,37008,547.4,373,200,0,980,979,8813,1913,1411,0.65,0.0
5861,37008,548.4,373,200,0,980,979,8811,1911,1411,0.65,0.0
5871,37008,549.4,373,200,0,980,979,8809,1909,1411,0.65,0.0
5881,37008,550.5,373,200,0,980,979,8807,1907,1411,0.65,0.0
5891,37008,551.5,373,200,0,980,979,8805,1905,1411,0.65,0.0
5901,37008,552.5,373,200,0,980,979,8803,1903,1411,0.65,0.0
5911,37008,553.6,373,200,0,980,979,8801,1901,1411,0.65,0.0
5921,37008,554.6,373,200,0,980,979,8799,1899,1411,0.65,0.0
5931,37008,555.6,373,200,0,980,979,8797,1897,1411,0.65,0.0
5941,37008,556.7,373,200,0,980,979,8795,1895,1411,0.651,0.0
5951,37008,557.7,373,200,0,980,979,8794,1894,1411,0.651,0.0
5961,37008,558.7,373,200,0,980,979,8792,1892,1411,0.651,0.0
5971,37008,559.8,373,200,0,980,979,8790,1890,1411,0.651,0.0
5981,37008,560.8,373,200,0,980,979,8788,1888,1411,0.651,0.0
5991,37008,561.9,373,200,0,980,979,8786,1886,1411,0.651,0.0
6001,37008,562.9,373,200,0,980,979,8784,1884,1411,0.651,0.0
6011,37008,563.9,373,200,0,980,979,8782,1882,1411,0.651,0.0
6021,37008,565.0,373,200,0,980,979,8780,1880,1411,0.651,0.0
6031,37008,566.0,373,200,0,980,979,8778,1878,1411,0.651,0.0
6041,37008,567.0,373,200,0,980,979,8776,1876,1411,0.651,0.0
6051,37008,568.1,373,200,0,980,979,8774,1874,1411,0.651,0.0
6061,37008,569.1,373,200,0,980,979,8772,1872,1411,0.651,0.0
6071,37008,570.2,373,200,0,980,979,8770,1870,1411,0.651,0.0
6081,37008,571.2,373,200,0,980,979,8768,1868,1411,0.651,0.0
6091,37008,572.2,373,200,0,980,979,8766,1866,1411,0.651,0.0
6101,37008,573.3,373,200,0,980,979,8764,1864,1411,0.651,0.0
6111,37008,574.3,373,200,0,980,979,8762,1862,1411,0.651,0.0
6121,37008,575.3,373,200,0,980,979,8760,1860,1411,0.651,0.0
6131,37008,576.4,373,200,0,980,979,8758,1858,1411,0.651,0.0
6141,37008,577.4,373,200,0,980,979,8756,1856,1411,0.651,0.0
6151,37008,578.4,373,200,0,980,979,8754,1854,1411,0.651,0.0
6161,37008,579.5,373,200,0,980,979,8752,1852,1411,0.651,0.0
6171,37008,580.5,373,200,0,980,979,8750,1850,1411,0.651,0.0
6181,37008,581.6,373,200,0,980,979,8748,1848,1411,0.651,0.0
6191,37008,582.6,373,200,0,980,979,8746,1846,1411,0.651,0.0
6201,37008,583.6,373,200,0,980,979,8745,1845,1411,0.651,0.0
6211,37008,584.7,373,200,0,980,979,8743,1843,1411,0.651,0.0
6221,37008,585.7,373,200,0,980,979,8741,1841,1411,0.651,0.0
6231,37008,586.7,373,200,0,980,979,8739,1839,1411,0.651,0.0
6241,37008,587.8,374,200,0,980,979,8737,1837,1411,0.651,0.0
6251,37008,588.8,374,200,0,980,979,8735,1835,1411,0.651,0.0
6261,37008,589.9,374,200,0,980,979,8733,1833,1411,0.651,0.0
6271,37008,590.9,374,200,0,980,979,8731,1831,1411,0.651,0.0
6281,37008,591.9,374,200,0,980,979,8729,1829,1411,0.651,0.0
6291,37008,593.0,374,200,0,980,979,8727,1827,1411,0.651,0.0
6301,37008,594.0,374,200,0,980,979,8725,1825,1411,0.651,0.0
6311,37008,595.0,374,200,0,980,979,8723,1823,1411,0.651,0.0
6321,37008,596.1,374,200,0,980,979,8721,1821,1411,0.651,0.0
6331,37008,597.1,374,200,0,980,979,8719,1819,1411,0.651,0.0
6341,37008,598.2,374,200,0,980,979,8717,1817,1411,0.651,0.0
6351,37008,599.2,374,200,0,980,979,8715,1815,1411,0.652,0.0
6361,37008,600.2,374,200,0,980,979,8713,1813,1411,0.652,0.0
6371,37008,601.3,374,200,0,980,979,8711,1811,1411,0.652,0.0
6381,37008,602.3,374,200,0,980,979,8709,1809,1411,0.652,0.0
6391,37008,603.4,374,200,0,980,979,8707,1807,1411,0.652,0.0
6401,37008,604.4,374,200,0,980,979,8705,1805,1411,0.652,0.0
6411,37008,605.4,374,200,0,980,979,8703,1803,1411,0.652,0.0
6421,37008,606.5,374,200,0,980,979,8701,1801,1411,0.652,0.0
6431,37008,607.5,374,200,0,980,979,8699,1799,1411,0.652,0.0
6441,37008,608.5,374,200,0,980,979,8698,1798,1411,0.652,0.0
6451,37008,609.6,374,200,0,980,979,8696,1796,1411,0.652,0.0
6461,37008,610.6,374,200,0,980,979,8694,1794,1411,0.652,0.0
6471,37008,611.7,374,200,0,980,979,8692,1792,1411,0.652,0.0
6481,37008,612.7,374,200,0,980,979,8690,1790,1411,0.652,0.0
6491,37008,613.7,374,200,0,980,979,8688,1788,1411,0.652,0.0
6501,37008,614.8,374,200,0,980,979,8686,1786,1411,0.652,0.0
6511,37008,615.8,374,200,0,980,979,8684,1784,1411,0.652,0.0
6521,37008,616.9,374,200,0,980,979,8682,1782,1411,0.652,0.0
6531,37008,617.9,374,200,0,980,979,8680,1780,1411,0.652,0.0
6541,37008,618.9,374,200,0,980,979,8678,1778,1411,0.652,0.0
6551,37008,620.0,374,200,0,980,979,8676,1776,1411,0.652,0.0
6561,37008,621.0,374,200,0,980,979,8674,1774,1411,0.652,0.0
6571,37008,622.0,374,200,0,980,979,8672,1772,1411,0.652,0.0
6581,37008,623.1,374,200,0,980,979,8670,1770,1411,0.652,0.0
6591,37008,624.1,374,200,0,980,979,8668,1768,1411,0.652,0.0
6601,37008,625.2,374,200,0,980,979,8666,1766,1411,0.652,0.0
6611,37008,626.2,374,200,0,980,979,8664,1764,1411,0.652,0.0
6621,37008,627.2,374,200,0,980,979,8662,1762,1411,0.652,0.0
6631,37008,628.3,374,200,0,980,979,8660,1760,1411,0.652,0.0
6641,37008,629.3,374,200,0,980,979,8658,1758,1411,0.652,0.0
6651,37008,630.4,374,200,0,980,979,8656,1756,1411,0.652,0.0
6661,37008,631.4,374,200,0,980,979,8654,1754,1411,0.652,0.0
6671,37008,632.4,374,200,0,980,979,8652,1752,1411,0.652,0.0
6681,37008,633.5,374,200,0,980,979,8650,1750,1411,0.652,0.0
6691,37008,634.5,374,200,0,980,979,8649,1749,1411,0.652,0.0
6701,37008,635.6,374,201,0,980,979,8647,1747,1411,0.652,0.0
6711,37008,636.6,374,201,0,980,979,8645,1745,1411,0.652,0.0
6721,37008,637.6,374,201,0,980,979,8643,1743,1411,0.652,0.0
6731,37008,638.7,374,201,0,980,979,8641,1741,1411,0.652,0.0
6741,37008,639.7,374,201,0,980,979,8639,1739,1411,0.652,0.0
6751,37008,640.7,374,201,0,980,979,8637,1737,1411,0.652,0.0
6761,37008,641.8,374,201,0,980,979,8635,1735,1411,0.653,0.0
6771,37008,642.8,374,201,0,980,979,8633,1733,1411,0.653,0.0
6781,37008,643.9,374,201,0,980,979,8631,1731,1411,0.653,0.0
6791,37008,644.9,374,201,0,980,979,8629,1729,1411,0.653,0.0
6801,37008,645.9,374,201,0,980,979,8627,1727,1411,0.653,0.0
6811,37008,647.0,374,201,0,980,979,8625,1725,1411,0.653,0.0
6821,37008,648.0,374,201,0,980,979,8623,1723,1411,0.653,0.0
6831,37008,649.1,374,201,0,980,979,8621,1721,1411,0.653,0.0
6841,37008,650.1,374,201,0,980,979,8619,1719,1411,0.653,0.0
6851,37008,651.1,374,201,0,980,979,8617,1717,1411,0.653,0.0
6861,37008,652.2,374,201,0,980,979,8615,1715,1411,0.653,0.0
6871,37008,653.2,374,201,0,980,979,8613,1713,1411,0.653,0.0
6881,37008,654.3,374,201,0,980,979,8611,1711,1411,0.653,0.0
6891,37008,655.3,374,201,0,980,979,8609,1709,1411,0.653,0.0
6901,37008,656.3,374,201,0,980,979,8607,1707,1411,0.653,0.0
6911,37008,657.4,374,201,0,980,979,8605,1705,1411,0.653,0.0
6921,37008,658.4,374,201,0,980,979,8603,1703,1411,0.653,0.0
6931,37008,659.5,374,201,0,980,979,8601,1701,1411,0.653,0.0
6941,37008,660.5,374,201,0,980,979,8600,1700,1411,0.653,0.0
6951,37008,661.5,374,201,0,980,979,8598,1698,1411,0.653,0.0
6961,37008,662.6,375,201,0,980,979,8596,1696,1411,0.653,0.0
6971,37008,663.6,375,201,0,980,979,8594,1694,1411,0.653,0.0
6981,37008,664.7,375,201,0,980,979,8592,1692,1411,0.653,0.0
6991,37008,665.7,375,201,0,980,979,8590,1690,1411,0.653,0.0
7001,37008,666.7,375,201,0,980,979,8588,1688,1411,0.653,0.0
7011,37008,667.8,375,201,0,980,979,8586,1686,1411,0.653,0.0
7021,37008,668.8,375,201,0,980,979,8584,1684,1411,0.653,0.0
7031,37008,669.9,375,201,0,980,979,8582,1682,1411,0.653,0.0
7041,37008,670.9,375,201,0,980,979,8580,1680,1411,0.653,0.0
7051,37008,672.0,375,201,0,980,979,8578,1678,1411,0.653,0.0
7061,37008,673.0,375,201,0,980,979,8576,1676,1411,0.653,0.0
7071,37008,674.0,375,201,0,980,979,8574,1674,1411,0.653,0.0
7081,37008,675.1,375,201,0,980,979,8572,1672,1411,0.653,0.0
7091,37008,676.1,375,201,0,980,979,8570,1670,1411,0.653,0.0
7101,37008,677.2,375,201,0,980,979,8568,1668,1411,0.653,0.0
7111,37008,678.2,375,201,0,980,979,8566,1666,1411,0.653,0.0
7121,37008,679.2,375,201,0,980,979,8564,1664,1411,0.653,0.0
7131,37008,680.3,375,201,0,980,979,8562,1662,1411,0.653,0.0
7141,37008,681.3,375,201,0,980,979,8560,1660,1411,0.653,0.0
7151,37008,682.4,375,201,0,980,979,8558,1658,1411,0.653,0.0
7161,37008,683.4,375,201,0,980,979,8556,1656,1411,0.653,0.0
7171,37008,684.4,375,201,0,980,979,8554,1654,1411,0.653,0.0
7181,37008,685.5,375,201,0,980,979,8552,1652,1411,0.654,0.0
7191,37008,686.5,375,201,0,980,979,8551,1651,1411,0.654,0.0
7201,37008,687.6,375,201,0,980,979,8549,1649,1411,0.654,0.0
7211,37008,688.6,375,201,0,980,979,8547,1647,1411,0.654,0.0
7221,37008,689.6,375,201,0,980,979,8545,1645,1411,0.654,0.0
7231,37008,690.7,375,201,0,980,979,8543,1643,1411,0.654,0.0
7241,37008,691.7,375,201,0,980,979,8541,1641,1411,0.654,0.0
7251,37008,692.8,375,201,0,980,979,8539,1639,1411,0.654,0.0
7261,37008,693.8,375,201,0,980,979,8537,1637,1411,0.654,0.0
7271,37008,694.9,375,201,0,980,979,8535,1635,1411,0.654,0.0
7281,37008,695.9,375,201,0,980,979,8533,1633,1411,0.654,0.0
7291,37008,696.9,375,201,0,980,979,8531,1631,1411,0.654,0.0
7301,37008,698.0,375,201,0,980,979,8529,1629,1411,0.654,0.0
7311,37008,699.0,375,201,0,980,979,8527,1627,1411,0.654,0.0
7321,37008,700.1,375,201,0,980,979,8525,1625,1411,0.654,0.0
7331,37008,701.1,375,201,0,980,979,8523,1623,1411,0.654,0.0
7341,37008,702.1,375,201,0,980,979,8521,1621,1411,0.654,0.0
7351,37008,703.2,375,201,0,980,979,8519,1619,1411,0.654,0.0
7361,37008,704.2,375,201,0,980,979,8517,1617,1411,0.654,0.0
7371,37008,705.3,375,201,0,980,979,8515,1615,1411,0.654,0.0
7381,37008,706.3,375,201,0,980,979,8513,1613,1411,0.654,0.0
7391,37008,707.4,375,201,0,980,979,8511,1611,1411,0.654,0.0
7401,37008,708.4,375,201,0,980,979,8509,1609,1411,0.654,0.0
7411,37008,709.4,375,201,0,980,979,8507,1607,1411,0.654,0.0
7421,37008,710.5,375,201,0,980,979,8505,1605,1411,0.654,0.0
7431,37008,711.5,375,201,0,980,979,8503,1603,1411,0.654,0.0
7441,37008,712.6,375,201,0,980,979,8502,1602,1411,0.654,0.0
7451,37008,713.6,375,201,0,980,979,8500,1600,1411,0.654,0.0
7461,37008,714.7,375,201,0,980,979,8498,1598,1411,0.654,0.0
7471,37008,715.7,375,201,0,980,979,8496,1596,1411,0.654,0.0
7481,37008,716.7,375,201,0,980,979,8494,1594,1411,0.654,0.0
7491,37008,717.8,375,201,0,980,979,8492,1592,1411,0.654,0.0
7501,37008,718.8,375,201,0,980,979,8490,1590,1411,0.654,0.0
7511,37008,719.9,375,201,0,980,979,8488,1588,1411,0.654,0.0
7521,37008,720.9,375,201,0,980,979,8486,1586,1411,0.654,0.0
7531,37008,721.9,375,201,0,980,979,8484,1584,1411,0.654,0.0
7541,37008,723.0,375,201,0,980,979,8482,1582,1411,0.654,0.0
7551,37008,724.0,375,201,0,980,979,8480,1580,1411,0.654,0.0
7561,37008,725.1,375,201,0,980,979,8478,1578,1411,0.654,0.0
7571,37008,726.1,375,201,0,980,979,8476,1576,1411,0.654,0.0
7581,37008,727.2,375,201,0,980,979,8474,1574,1411,0.654,0.0
7591,37008,728.2,375,201,0,980,979,8472,1572,1411,0.654,0.0
7601,37008,729.2,375,201,0,980,979,8470,1570,1411,0.654,0.0
7611,37008,730.3,375,201,0,980,979,8468,1568,1411,0.655,0.0
7621,37008,731.3,375,201,0,980,979,8466,1566,1411,0.655,0.0
7631,37008,732.4,375,201,0,980,979,8464,1564,1411,0.655,0.0
7641,37008,733.4,375,201,0,980,979,8462,1562,1411,0.655,0.0
7651,37008,734.5,375,201,0,980,979,8460,1560,1411,0.655,0.0
7661,37008,735.5,375,201,0,980,979,8458,1558,1411,0.655,0.0
7671,37008,736.5,375,201,0,980,979,8456,1556,1411,0.655,0.0
7681,37008,737.6,375,201,0,980,979,8454,1554,1411,0.655,0.0
7691,37008,738.6,375,201,0,980,979,8453,1553,1411,0.655,0.0
7701,37008,739.7,376,201,0,980,979,8451,1551,1411,0.655,0.0
7711,37008,740.7,376,201,0,980,979,8449,1549,1411,0.655,0.0
7721,37008,741.8,376,201,0,980,979,8447,1547,1411,0.655,0.0
7731,37008,742.8,376,201,0,980,979,8445,1545,1411,0.655,0.0
7741,37008,743.8,376,201,0,980,979,8443,1543,1411,0.655,0.0
7751,37008,744.9,376,201,0,980,979,8441,1541,1411,0.655,0.0
7761,37008,745.9,376,201,0,980,979,8439,1539,1411,0.655,0.0
7771,37008,747.0,376,201,0,980,979,8437,1537,1411,0.655,0.0
7781,37008,748.0,376,201,0,980,979,8435,1535,1411,0.655,0.0
7791,37008,749.1,376,201,0,980,979,8433,1533,1411,0.655,0.0
7801,37008,750.1,376,201,0,980,979,8431,1531,1411,0.655,0.0
7811,37008,751.2,376,201,0,980,979,8429,1529,1411,0.655,0.0
7821,37008,752.2,376,201,0,980,979,8427,1527,1411,0.655,0.0
7831,37008,753.2,376,201,0,980,979,8425,1525,1411,0.655,0.0
7841,37008,754.3,376,201,0,980,979,8423,1523,1411,0.655,0.0
7851,37008,755.3,376,201,0,980,979,8421,1521,1411,0.655,0.0
7861,37008,756.4,376,201,0,980,979,8419,1519,1411,0.655,0.0
7871,37008,757.4,376,201,0,980,979,8417,1517,1411,0.655,0.0
7881,37008,758.5,376,201,0,980,979,8415,1515,1411,0.655,0.0
7891,37008,759.5,376,201,0,980,979,8413,1513,1411,0.655,0.0
7901,37008,760.5,376,201,0,980,979,8411,1511,1411,0.655,0.0
7911,37008,761.6,376,201,0,980,979,8409,1509,1411,0.655,0.0
7921,37008,762.6,376,201,0,980,979,8407,1507,1411,0.655,0.0
7931,37008,763.7,376,201,0,980,979,8405,1505,1411,0.655,0.0
7941,37008,764.7,376,201,0,980,979,8404,1504,1411,0.655,0.0
7951,37008,765.8,376,201,0,980,979,8402,1502,1411,0.655,0.0
7961,37008,766.8,376,201,0,980,979,8400,1500,1411,0.655,0.0
7971,37008,767.9,376,201,0,980,979,8398,1498,1411,0.655,0.0
7981,37008,768.9,376,202,0,980,979,8396,1496,1411,0.655,0.0
7991,37008,769.9,376,202,0,980,979,8394,1494,1411,0.655,0.0
8001,37008,771.0,376,202,0,980,979,8392,1492,1411,0.655,0.0
8011,37008,772.0,376,202,0,980,979,8390,1490,1411,0.655,0.0
8021,37008,773.1,376,202,0,980,979,8388,1488,1411,0.655,0.0
8031,37008,774.1,376,202,0,980,979,8386,1486,1411,0.655,0.0
8041,37008,775.2,376,202,0,980,979,8384,1484,1411,0.656,0.0
8051,37008,776.2,376,202,0,980,979,8382,1482,1411,0.656,0.0
8061,37008,777.2,376,202,0,980,979,8380,1480,1411,0.656,0.0
8071,37008,778.3,376,202,0,980,979,8378,1478,1411,0.656,0.0
8081,37008,779.3,376,202,0,980,979,8376,1476,1411,0.656,0.0
8091,37008,780.4,376,202,0,980,979,8374,1474,1411,0.656,0.0
8101,37008,781.4,376,202,0,980,979,8372,1472,1411,0.656,0.0
8111,37008,782.5,376,202,0,980,979,8370,1470,1411,0.656,0.0
8121,37008,783.5,376,202,0,980,979,8368,1468,1411,0.656,0.0
