aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited
CJ1,Flatwing,0,20,35000,0.63,329,100,600,False,3221,ok,,709.3955821133948,129,1631,35004,416,35004,False,0.6288927858741005,True
CJ1,Tamarack,0,20,35000,0.63,420,100,600,False,3051,ok,,642.8130699891378,118,1459,35004,416,35004,False,0.6288927858741005,True
CJ1,Flatwing,0,20,35000,0.63,493,100,600,False,3057,ok,,623.0392336179126,114,1466,35004,416,35004,False,0.6288927858741005,True
CJ1,Tamarack,0,20,35000,0.63,631,100,600,False,2840,ok,,527.3569774416578,99,1244,35004,416,35004,False,0.6288927858741005,True
CJ1,Flatwing,0,20,35000,0.63,657,100,600,False,2893,ok,,536.6839697171672,100,1299,35004,416,35004,False,0.6288927858741005,True
CJ1,Flatwing,0,20,35000,0.63,821,100,600,False,2729,ok,,451.32918826822487,86,1133,35004,416,35004,False,0.6288927858741005,True
CJ1,Tamarack,0,20,35000,0.63,841,100,600,False,2630,ok,,413.91018705927445,80,1031,35004,416,35004,False,0.6288927858741005,True
CJ1,Flatwing,0,20,35000,0.63,986,100,600,False,2564,ok,,365.97533214865734,72,966,35004,416,35004,False,0.6288927858741005,True
CJ1,Tamarack,0,20,35000,0.63,1051,100,600,False,2420,ok,,301.4637071875857,62,819,35004,416,35004,False,0.6288927858741005,True
CJ1,Flatwing,0,20,35000,0.63,1150,100,600,False,2400,ok,,280.6178353633336,58,799,35004,416,35004,False,0.6288927858741005,True
CJ1,Tamarack,0,20,35000,0.63,1261,100,600,False,2210,ok,,212.4675855143278,47,644,35004,337,35004,False,0.5094636270182016,True
CJ1,Tamarack,0,20,35000,0.63,1471,100,600,False,2000,ok,,212.4675855143278,47,644,35004,337,35004,False,0.5094636270182016,True
CJ1,Flatwing,0,-10,35000,0.62,0,100,600,False,3440,ok,,758.1974590039572,137,1860,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,35000,0.62,0,100,600,False,3440,ok,,771.1319538382372,140,1856,35009,410,35009,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,35000,0.62,164,100,600,False,3386,ok,,728.095365800367,132,1802,35001,410,35001,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,35000,0.62,210,100,600,False,3261,ok,,683.6276733862782,126,1676,35003,410,35003,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,35000,0.62,329,100,600,False,3221,ok,,649.2444480179964,119,1635,35001,410,35001,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,35000,0.62,420,100,600,False,3051,ok,,580.8325656498026,109,1462,35003,410,35003,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,35000,0.62,493,100,600,False,3057,ok,,571.3933840768652,106,1469,35001,410,35001,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,35000,0.62,631,100,600,False,2840,ok,,478.0389980419158,91,1247,35003,410,35003,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,35000,0.62,657,100,600,False,2893,ok,,493.5393391517758,93,1302,35001,410,35001,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,35000,0.62,821,100,600,False,2729,ok,,416.6851593597841,80,1137,35001,410,35001,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,35000,0.62,841,100,600,False,2630,ok,,377.2389051075813,75,1036,35003,410,35003,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,35000,0.62,986,100,600,False,2564,ok,,338.8298106558057,67,969,35001,410,35001,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,35000,0.62,1051,100,600,False,2420,ok,,275.4423884166757,58,821,35003,410,35003,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,35000,0.62,1150,100,600,False,2400,ok,,262.9724230572359,55,804,35001,410,35001,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,35000,0.62,1261,100,600,False,2210,ok,,187.45926971311562,43,628,35003,337,35003,False,0.5094636270182016,True
CJ1,Tamarack,0,-10,35000,0.62,1471,100,600,False,2000,ok,,187.45926971311562,43,628,35003,337,35003,False,0.5094636270182016,True
CJ1,Flatwing,0,0,35000,0.62,0,100,600,False,3440,ok,,782.4695654516415,142,1857,35008,410,35008,False,0.6198222168470702,False
CJ1,Tamarack,0,0,35000,0.62,0,100,600,False,3440,ok,,801.1182973823288,146,1856,35008,410,35008,False,0.6198222168470702,False
CJ1,Flatwing,0,0,35000,0.62,164,100,600,False,3386,ok,,751.7739862806129,137,1801,35003,410,35003,False,0.6198222168470702,False
CJ1,Tamarack,0,0,35000,0.62,210,100,600,False,3261,ok,,708.1635385262385,130,1673,35001,410,35001,False,0.6198222168470702,False
CJ1,Flatwing,0,0,35000,0.62,329,100,600,False,3221,ok,,670.360645224467,123,1635,35003,410,35003,False,0.6198222168470702,False
CJ1,Tamarack,0,0,35000,0.62,420,100,600,False,3051,ok,,601.9372399329956,112,1461,35001,410,35001,False,0.6198222168470702,False
CJ1,Flatwing,0,0,35000,0.62,493,100,600,False,3057,ok,,588.9447194026055,109,1467,35003,410,35003,False,0.6198222168470702,False
CJ1,Tamarack,0,0,35000,0.62,631,100,600,False,2840,ok,,495.7107575639929,95,1248,35001,410,35001,False,0.6198222168470702,False
CJ1,Flatwing,0,0,35000,0.62,657,100,600,False,2893,ok,,508.5226458210718,96,1301,35003,410,35003,False,0.6198222168470702,False
CJ1,Flatwing,0,0,35000,0.62,821,100,600,False,2729,ok,,428.097963300577,82,1134,35003,410,35003,False,0.6198222168470702,False
CJ1,Tamarack,0,0,35000,0.62,841,100,600,False,2630,ok,,389.48532596344916,77,1034,35001,410,35001,False,0.6198222168470702,False
CJ1,Flatwing,0,0,35000,0.62,986,100,600,False,2564,ok,,348.667063053131,69,969,35003,410,35003,False,0.6198222168470702,False
CJ1,Tamarack,0,0,35000,0.62,1051,100,600,False,2420,ok,,284.2502431600343,59,821,35001,410,35001,False,0.6198222168470702,False
CJ1,Flatwing,0,0,35000,0.62,1150,100,600,False,2400,ok,,269.23573490021215,56,802,35003,410,35003,False,0.6198222168470702,False
CJ1,Tamarack,0,0,35000,0.62,1261,100,600,False,2210,ok,,195.18652791232535,44,632,35001,337,35001,False,0.5094636270182016,True
CJ1,Tamarack,0,0,35000,0.62,1471,100,600,False,2000,ok,,195.18652791232535,44,632,35001,337,35001,False,0.5094636270182016,True
CJ1,Flatwing,0,10,35000,0.62,0,100,600,False,3440,ok,,807.1372992059745,146,1856,35000,410,35000,False,0.6198222168470702,False
CJ1,Tamarack,0,10,35000,0.62,0,100,600,False,3440,ok,,829.6869958543687,151,1853,35007,410,35007,False,0.6198222168470702,False
CJ1,Flatwing,0,10,35000,0.62,164,100,600,False,3386,ok,,775.4286761344473,141,1801,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,35000,0.62,210,100,600,False,3261,ok,,734.2796047520372,135,1673,35006,410,35006,False,0.6198222168470702,False
CJ1,Flatwing,0,10,35000,0.62,329,100,600,False,3221,ok,,690.4514495615191,127,1633,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,35000,0.62,420,100,600,False,3051,ok,,622.6388425851401,116,1458,35006,410,35006,False,0.6198222168470702,False
CJ1,Flatwing,0,10,35000,0.62,493,100,600,False,3057,ok,,606.4592869007917,113,1466,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,35000,0.62,631,100,600,False,2840,ok,,511.9832025162495,97,1245,35006,410,35006,False,0.6198222168470702,False
CJ1,Flatwing,0,10,35000,0.62,657,100,600,False,2893,ok,,523.4562193444378,99,1301,35004,410,35004,False,0.6198222168470702,False
CJ1,Flatwing,0,10,35000,0.62,821,100,600,False,2729,ok,,440.4500971560697,85,1134,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,35000,0.62,841,100,600,False,2630,ok,,402.31668082592165,79,1032,35006,410,35006,False,0.6198222168470702,False
CJ1,Flatwing,0,10,35000,0.62,986,100,600,False,2564,ok,,357.444755566069,71,967,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,35000,0.62,1051,100,600,False,2420,ok,,292.6472015203573,60,819,35006,410,35006,False,0.6198222168470702,False
CJ1,Flatwing,0,10,35000,0.62,1150,100,600,False,2400,ok,,275.4246112370249,57,801,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,35000,0.62,1261,100,600,False,2210,ok,,203.47923398276586,46,638,35006,337,35006,False,0.5094636270182016,True
CJ1,Tamarack,0,10,35000,0.62,1471,100,600,False,2000,ok,,203.47923398276586,46,638,35006,337,35006,False,0.5094636270182016,True
CJ1,Flatwing,0,20,35000,0.62,0,100,600,False,3440,ok,,834.4720880491687,151,1853,35007,410,35007,False,0.6198222168470702,False
CJ1,Tamarack,0,20,35000,0.62,0,100,600,False,3440,ok,,863.3521828405177,157,1853,35003,410,35003,False,0.6198222168470702,False
CJ1,Flatwing,0,20,35000,0.62,164,100,600,False,3386,ok,,801.0355193475799,145,1798,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,20,35000,0.62,210,100,600,False,3261,ok,,762.5821220554171,140,1670,35004,410,35004,False,0.6198222168470702,False
CJ1,Flatwing,0,20,35000,0.62,329,100,600,False,3221,ok,,713.0860237325851,131,1631,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,20,35000,0.62,420,100,600,False,3051,ok,,646.9828876350459,120,1458,35004,410,35004,False,0.6198222168470702,False
CJ1,Flatwing,0,20,35000,0.62,493,100,600,False,3057,ok,,625.1330220395288,116,1464,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,20,35000,0.62,631,100,600,False,2840,ok,,531.380270454829,101,1245,35004,410,35004,False,0.6198222168470702,False
CJ1,Flatwing,0,20,35000,0.62,657,100,600,False,2893,ok,,539.1572928790098,101,1299,35004,410,35004,False,0.6198222168470702,False
CJ1,Flatwing,0,20,35000,0.62,821,100,600,False,2729,ok,,452.18981834864894,87,1131,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,20,35000,0.62,841,100,600,False,2630,ok,,415.77875637528206,81,1030,35004,410,35004,False,0.6198222168470702,False
CJ1,Flatwing,0,20,35000,0.62,986,100,600,False,2564,ok,,366.21119416461056,72,964,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,20,35000,0.62,1051,100,600,False,2420,ok,,302.1499048239039,62,818,35004,410,35004,False,0.6198222168470702,False
CJ1,Flatwing,0,20,35000,0.62,1150,100,600,False,2400,ok,,281.217460815399,58,799,35004,410,35004,False,0.6198222168470702,False
CJ1,Tamarack,0,20,35000,0.62,1261,100,600,False,2210,ok,,212.4675855143278,47,644,35004,337,35004,False,0.5094636270182016,True
CJ1,Tamarack,0,20,35000,0.62,1471,100,600,False,2000,ok,,212.4675855143278,47,644,35004,337,35004,False,0.5094636270182016,True
CJ1,Flatwing,0,-10,33000,0.65,0,100,600,False,3440,ok,,729.9808193155084,127,1916,33004,429,33004,False,0.6485456854326661,True
CJ1,Tamarack,0,-10,33000,0.65,0,100,600,False,3440,ok,,735.9664289043535,129,1915,33012,429,33012,False,0.6485456854326661,True
CJ1,Flatwing,0,-10,33000,0.65,164,100,600,False,3386,ok,,704.1225061642496,123,1860,33009,429,33009,False,0.6485456854326661,True
CJ1,Tamarack,0,-10,33000,0.65,210,100,600,False,3261,ok,,655.9725850443821,116,1732,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,-10,33000,0.65,329,100,600,False,3221,ok,,632.3547465704206,112,1692,33009,429,33009,False,0.6485456854326661,True
CJ1,Tamarack,0,-10,33000,0.65,420,100,600,False,3051,ok,,565.2074319106067,102,1522,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,-10,33000,0.65,493,100,600,False,3057,ok,,561.6394506189719,101,1526,33009,429,33009,False,0.6485456854326661,True
CJ1,Tamarack,0,-10,33000,0.65,631,100,600,False,2840,ok,,472.3290365336114,87,1306,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,-10,33000,0.65,657,100,600,False,2893,ok,,491.9796952998117,90,1362,33009,429,33009,False,0.6485456854326661,True
CJ1,Flatwing,0,-10,33000,0.65,821,100,600,False,2729,ok,,421.2661533214131,79,1195,33009,429,33009,False,0.6485456854326661,True
CJ1,Tamarack,0,-10,33000,0.65,841,100,600,False,2630,ok,,381.56366203229595,73,1094,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,-10,33000,0.65,986,100,600,False,2564,ok,,350.550179930876,68,1027,33009,429,33009,False,0.6485456854326661,True
CJ1,Tamarack,0,-10,33000,0.65,1051,100,600,False,2420,ok,,290.79550255607234,59,882,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,-10,33000,0.65,1150,100,600,False,2400,ok,,280.8915716609005,57,862,33009,429,33009,False,0.6485456854326661,True
CJ1,Tamarack,0,-10,33000,0.65,1261,100,600,False,2210,ok,,200.0274430037008,44,669,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,-10,33000,0.65,1471,100,600,False,2000,ok,,168.7663868424315,40,585,33001,336,33001,False,0.5079518655136965,True
CJ1,Flatwing,0,0,33000,0.65,0,100,600,False,3440,ok,,757.3079772489402,132,1917,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,0,33000,0.65,0,100,600,False,3440,ok,,765.1841623558695,134,1914,33003,429,33003,False,0.6485456854326661,True
CJ1,Flatwing,0,0,33000,0.65,164,100,600,False,3386,ok,,729.6614577124295,128,1860,33010,429,33010,False,0.6485456854326661,True
CJ1,Tamarack,0,0,33000,0.65,210,100,600,False,3261,ok,,683.1076033901071,121,1734,33005,429,33005,False,0.6485456854326661,True
CJ1,Flatwing,0,0,33000,0.65,329,100,600,False,3221,ok,,655.1122250380959,116,1692,33010,429,33010,False,0.6485456854326661,True
CJ1,Tamarack,0,0,33000,0.65,420,100,600,False,3051,ok,,586.514633155055,106,1519,33005,429,33005,False,0.6485456854326661,True
CJ1,Flatwing,0,0,33000,0.65,493,100,600,False,3057,ok,,581.6144543017124,104,1527,33010,429,33010,False,0.6485456854326661,True
CJ1,Tamarack,0,0,33000,0.65,631,100,600,False,2840,ok,,490.9687837169018,91,1306,33005,429,33005,False,0.6485456854326661,True
CJ1,Flatwing,0,0,33000,0.65,657,100,600,False,2893,ok,,508.11430959347086,93,1360,33010,429,33010,False,0.6485456854326661,True
CJ1,Flatwing,0,0,33000,0.65,821,100,600,False,2729,ok,,435.6657891094898,81,1196,33010,429,33010,False,0.6485456854326661,True
CJ1,Tamarack,0,0,33000,0.65,841,100,600,False,2630,ok,,395.42298056737116,75,1093,33005,429,33005,False,0.6485456854326661,True
CJ1,Flatwing,0,0,33000,0.65,986,100,600,False,2564,ok,,362.1646726332609,70,1028,33010,429,33010,False,0.6485456854326661,True
CJ1,Tamarack,0,0,33000,0.65,1051,100,600,False,2420,ok,,300.9285978449247,60,881,33005,429,33005,False,0.6485456854326661,True
CJ1,Flatwing,0,0,33000,0.65,1150,100,600,False,2400,ok,,289.7153057033633,58,862,33010,429,33010,False,0.6485456854326661,True
CJ1,Tamarack,0,0,33000,0.65,1261,100,600,False,2210,ok,,206.4319318112491,45,669,33005,429,33005,False,0.6485456854326661,True
CJ1,Tamarack,0,0,33000,0.65,1471,100,600,False,2000,ok,,175.7685144907887,41,589,33005,337,33005,False,0.5094636270182016,True
CJ1,Flatwing,0,10,33000,0.65,0,100,600,False,3440,ok,,783.3743265708816,137,1914,33008,429,33008,False,0.6485456854326661,True
CJ1,Tamarack,0,10,33000,0.65,0,100,600,False,3440,ok,,795.593388572885,139,1913,33010,429,33010,False,0.6485456854326661,True
CJ1,Flatwing,0,10,33000,0.65,164,100,600,False,3386,ok,,755.465667634575,132,1860,33004,429,33004,False,0.6485456854326661,True
CJ1,Tamarack,0,10,33000,0.65,210,100,600,False,3261,ok,,709.247587962985,126,1731,33007,429,33007,False,0.6485456854326661,True
CJ1,Flatwing,0,10,33000,0.65,329,100,600,False,3221,ok,,678.1689129329444,120,1693,33004,429,33004,False,0.6485456854326661,True
CJ1,Tamarack,0,10,33000,0.65,420,100,600,False,3051,ok,,608.9810412252766,110,1518,33007,429,33007,False,0.6485456854326661,True
CJ1,Flatwing,0,10,33000,0.65,493,100,600,False,3057,ok,,600.8735681478638,108,1525,33004,429,33004,False,0.6485456854326661,True
CJ1,Tamarack,0,10,33000,0.65,631,100,600,False,2840,ok,,509.7602073493289,94,1306,33007,429,33007,False,0.6485456854326661,True
CJ1,Flatwing,0,10,33000,0.65,657,100,600,False,2893,ok,,524.6201708243267,96,1359,33004,429,33004,False,0.6485456854326661,True
CJ1,Flatwing,0,10,33000,0.65,821,100,600,False,2729,ok,,449.4128530149597,84,1195,33004,429,33004,False,0.6485456854326661,True
CJ1,Tamarack,0,10,33000,0.65,841,100,600,False,2630,ok,,410.5371210678728,78,1094,33007,429,33007,False,0.6485456854326661,True
CJ1,Flatwing,0,10,33000,0.65,986,100,600,False,2564,ok,,373.15821778006756,71,1028,33004,429,33004,False,0.6485456854326661,True
CJ1,Tamarack,0,10,33000,0.65,1051,100,600,False,2420,ok,,311.3154429754054,62,880,33007,429,33007,False,0.6485456854326661,True
CJ1,Flatwing,0,10,33000,0.65,1150,100,600,False,2400,ok,,297.94969569404094,59,862,33004,429,33004,False,0.6485456854326661,True
CJ1,Tamarack,0,10,33000,0.65,1261,100,600,False,2210,ok,,212.09126241877792,46,666,33007,429,33007,False,0.6485456854326661,True
CJ1,Tamarack,0,10,33000,0.65,1471,100,600,False,2000,ok,,183.09696223473438,42,594,33007,337,33007,False,0.5094636270182016,True
CJ1,Flatwing,0,20,33000,0.65,0,100,600,False,3440,ok,,811.3993221027442,142,1915,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,20,33000,0.65,0,100,600,False,3440,ok,,827.1102066738604,145,1914,33011,429,33011,False,0.6485456854326661,True
CJ1,Flatwing,0,20,33000,0.65,164,100,600,False,3386,ok,,780.7487703885391,137,1858,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,20,33000,0.65,210,100,600,False,3261,ok,,736.5732378321278,130,1731,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,20,33000,0.65,329,100,600,False,3221,ok,,700.7690373590177,124,1691,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,20,33000,0.65,420,100,600,False,3051,ok,,632.6788675908022,114,1519,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,20,33000,0.65,493,100,600,False,3057,ok,,620.7621363996076,111,1524,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,20,33000,0.65,631,100,600,False,2840,ok,,527.7466623489681,97,1304,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,20,33000,0.65,657,100,600,False,2893,ok,,541.7915788740142,99,1359,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,20,33000,0.65,821,100,600,False,2729,ok,,462.8222539693991,86,1193,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,20,33000,0.65,841,100,600,False,2630,ok,,424.88984680965734,80,1092,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,20,33000,0.65,986,100,600,False,2564,ok,,383.85009638619306,73,1026,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,20,33000,0.65,1051,100,600,False,2420,ok,,320.9953541094156,64,878,33001,429,33001,False,0.6485456854326661,True
CJ1,Flatwing,0,20,33000,0.65,1150,100,600,False,2400,ok,,305.91823342145386,61,861,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,20,33000,0.65,1261,100,600,False,2210,ok,,219.17610157164688,47,667,33001,429,33001,False,0.6485456854326661,True
CJ1,Tamarack,0,20,33000,0.65,1471,100,600,False,2000,ok,,190.82495779709814,43,599,33001,337,33001,False,0.5094636270182016,True
CJ1,Flatwing,0,-10,33000,0.64,0,100,600,False,3440,ok,,736.9607256319397,130,1916,33004,423,33004,False,0.6394751164056358,False
CJ1,Tamarack,0,-10,33000,0.64,0,100,600,False,3440,ok,,743.553396381852,132,1915,33012,423,33012,False,0.6394751164056358,False
CJ1,Flatwing,0,-10,33000,0.64,164,100,600,False,3386,ok,,709.9776806628888,126,1859,33009,423,33009,False,0.6394751164056358,False
CJ1,Tamarack,0,-10,33000,0.64,210,100,600,False,3261,ok,,662.715082025971,119,1732,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,-10,33000,0.64,329,100,600,False,3221,ok,,638.2702807255812,114,1694,33009,423,33009,False,0.6394751164056358,False
CJ1,Tamarack,0,-10,33000,0.64,420,100,600,False,3051,ok,,570.2244354110928,104,1521,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,-10,33000,0.64,493,100,600,False,3057,ok,,566.56511968591,103,1527,33009,423,33009,False,0.6394751164056358,False
CJ1,Tamarack,0,-10,33000,0.64,631,100,600,False,2840,ok,,476.69629330568915,89,1306,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,-10,33000,0.64,657,100,600,False,2893,ok,,494.85694252887896,91,1360,33009,423,33009,False,0.6394751164056358,False
CJ1,Flatwing,0,-10,33000,0.64,821,100,600,False,2729,ok,,424.1881012249369,80,1195,33009,423,33009,False,0.6394751164056358,False
CJ1,Tamarack,0,-10,33000,0.64,841,100,600,False,2630,ok,,384.20500071225484,74,1093,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,-10,33000,0.64,986,100,600,False,2564,ok,,352.48154808478586,68,1027,33009,423,33009,False,0.6394751164056358,False
CJ1,Tamarack,0,-10,33000,0.64,1051,100,600,False,2420,ok,,291.7157910927737,59,880,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,-10,33000,0.64,1150,100,600,False,2400,ok,,281.8119192806767,57,861,33009,423,33009,False,0.6394751164056358,False
CJ1,Tamarack,0,-10,33000,0.64,1261,100,600,False,2210,ok,,200.26307098877768,45,668,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,-10,33000,0.64,1471,100,600,False,2000,ok,,168.7663868424315,40,585,33001,336,33001,False,0.5079518655136965,True
CJ1,Flatwing,0,0,33000,0.64,0,100,600,False,3440,ok,,763.409205597284,134,1916,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,0,33000,0.64,0,100,600,False,3440,ok,,772.8546881272989,137,1914,33003,423,33003,False,0.6394751164056358,False
CJ1,Flatwing,0,0,33000,0.64,164,100,600,False,3386,ok,,735.7066501183685,130,1860,33010,423,33010,False,0.6394751164056358,False
CJ1,Tamarack,0,0,33000,0.64,210,100,600,False,3261,ok,,689.4634449439862,123,1733,33005,423,33005,False,0.6394751164056358,False
CJ1,Flatwing,0,0,33000,0.64,329,100,600,False,3221,ok,,660.2363837961952,118,1692,33010,423,33010,False,0.6394751164056358,False
CJ1,Tamarack,0,0,33000,0.64,420,100,600,False,3051,ok,,592.2839045194914,108,1520,33005,423,33005,False,0.6394751164056358,False
CJ1,Flatwing,0,0,33000,0.64,493,100,600,False,3057,ok,,585.7975020620457,106,1526,33010,423,33010,False,0.6394751164056358,False
CJ1,Tamarack,0,0,33000,0.64,631,100,600,False,2840,ok,,495.10440118363795,92,1306,33005,423,33005,False,0.6394751164056358,False
CJ1,Flatwing,0,0,33000,0.64,657,100,600,False,2893,ok,,511.36033198380693,94,1359,33010,423,33010,False,0.6394751164056358,False
CJ1,Flatwing,0,0,33000,0.64,821,100,600,False,2729,ok,,437.95435044133865,82,1195,33010,423,33010,False,0.6394751164056358,False
CJ1,Tamarack,0,0,33000,0.64,841,100,600,False,2630,ok,,397.9263938551299,76,1092,33005,423,33005,False,0.6394751164056358,False
CJ1,Flatwing,0,0,33000,0.64,986,100,600,False,2564,ok,,363.5162995342382,70,1027,33010,423,33010,False,0.6394751164056358,False
CJ1,Tamarack,0,0,33000,0.64,1051,100,600,False,2420,ok,,302.81375957381726,61,881,33005,423,33005,False,0.6394751164056358,False
CJ1,Flatwing,0,0,33000,0.64,1150,100,600,False,2400,ok,,290.1093017416103,58,861,33010,423,33010,False,0.6394751164056358,False
CJ1,Tamarack,0,0,33000,0.64,1261,100,600,False,2210,ok,,206.66894577113803,45,668,33005,423,33005,False,0.6394751164056358,False
CJ1,Tamarack,0,0,33000,0.64,1471,100,600,False,2000,ok,,175.7685144907887,41,589,33005,337,33005,False,0.5094636270182016,True
CJ1,Flatwing,0,10,33000,0.64,0,100,600,False,3440,ok,,789.6683181399,139,1914,33008,423,33008,False,0.6394751164056358,False
CJ1,Tamarack,0,10,33000,0.64,0,100,600,False,3440,ok,,803.3394848786917,142,1913,33010,423,33010,False,0.6394751164056358,False
CJ1,Flatwing,0,10,33000,0.64,164,100,600,False,3386,ok,,761.1996442325641,135,1859,33004,423,33004,False,0.6394751164056358,False
CJ1,Tamarack,0,10,33000,0.64,210,100,600,False,3261,ok,,716.2705636920518,128,1732,33007,423,33007,False,0.6394751164056358,False
CJ1,Flatwing,0,10,33000,0.64,329,100,600,False,3221,ok,,683.0349813155931,122,1692,33004,423,33004,False,0.6394751164056358,False
CJ1,Tamarack,0,10,33000,0.64,420,100,600,False,3051,ok,,614.4606344469748,111,1518,33007,423,33007,False,0.6394751164056358,False
CJ1,Flatwing,0,10,33000,0.64,493,100,600,False,3057,ok,,604.8672649464226,109,1524,33004,423,33004,False,0.6394751164056358,False
CJ1,Tamarack,0,10,33000,0.64,631,100,600,False,2840,ok,,513.6765422746503,95,1305,33007,423,33007,False,0.6394751164056358,False
CJ1,Flatwing,0,10,33000,0.64,657,100,600,False,2893,ok,,527.7299681299221,97,1358,33004,423,33004,False,0.6394751164056358,False
CJ1,Flatwing,0,10,33000,0.64,821,100,600,False,2729,ok,,451.61804886406117,84,1194,33004,423,33004,False,0.6394751164056358,False
CJ1,Tamarack,0,10,33000,0.64,841,100,600,False,2630,ok,,412.8941777687572,79,1092,33007,423,33007,False,0.6394751164056358,False
CJ1,Flatwing,0,10,33000,0.64,986,100,600,False,2564,ok,,374.47951313958635,72,1026,33004,423,33004,False,0.6394751164056358,False
CJ1,Tamarack,0,10,33000,0.64,1051,100,600,False,2420,ok,,312.1089879929552,62,878,33007,423,33007,False,0.6394751164056358,False
CJ1,Flatwing,0,10,33000,0.64,1150,100,600,False,2400,ok,,298.3662894625395,60,860,33004,423,33004,False,0.6394751164056358,False
CJ1,Tamarack,0,10,33000,0.64,1261,100,600,False,2210,ok,,212.35406244313708,46,666,33007,423,33007,False,0.6394751164056358,False
CJ1,Tamarack,0,10,33000,0.64,1471,100,600,False,2000,ok,,183.09696223473438,42,594,33007,337,33007,False,0.5094636270182016,True
CJ1,Flatwing,0,20,33000,0.64,0,100,600,False,3440,ok,,816.3412891865319,144,1912,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,20,33000,0.64,0,100,600,False,3440,ok,,834.4110793376137,148,1911,33011,423,33011,False,0.6394751164056358,False
CJ1,Flatwing,0,20,33000,0.64,164,100,600,False,3386,ok,,786.2086255145517,139,1857,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,20,33000,0.64,210,100,600,False,3261,ok,,743.2267081889498,133,1730,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,20,33000,0.64,329,100,600,False,3221,ok,,705.4134347888998,126,1691,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,20,33000,0.64,420,100,600,False,3051,ok,,637.8609926710707,116,1518,33001,423,33001,False,0.6394751164056358,False
